"sitenum","latitude","longitude","species","yearnum","cover","chla_mean","chla_n","chla_std","filter_chla_mean","filter_chla_n","filter_chla_std","sst_mean","sst_n","sst_std","filter_sst_mean","filter_sst_n","filter_sst_std","upindex_mean","upindex_n","upindex_std","filter_upindex_mean","filter_upindex_n","filter_upindex_std","speciesname"
12,44.7466672261556,-124.059997558594,471,6,0,4.35750004649162,8,0.88335461952871,4.09914292607989,7,0.598165359049151,11.4031989740771,43,0.438633960367148,11.4621808467767,39,0.315537659609833,-43.8382911682129,2,5.05096054077148,-43.8382911682129,2,5.05096054077148,"B. californicus"
13,44.2425012588501,-124.110000610352,471,6,0,6.9893000125885,10,3.2701842231944,8.46262502670288,8,1.58562230085265,12.1874719310451,37,0.448194267208254,12.2539985410629,31,0.316301486546546,-23.2451355457306,2,15.5421950817108,-23.2451355457306,2,15.5421950817108,"B. californicus"
14,44.218334197998,-124.110000610352,471,6,0,6.89150003592173,12,3.07502899579378,8.05060005187988,10,1.81270154962197,12.1874719310451,37,0.448194267208254,12.2539985410629,31,0.316301486546546,-23.2451355457306,2,15.5421950817108,-23.2451355457306,2,15.5421950817108,"B. californicus"
15,44.2000007629395,-124.110000610352,471,6,0,6.89150003592173,12,3.07502899579378,8.05060005187988,10,1.81270154962197,12.1741378307343,36,0.442197777180892,12.2402151743571,30,0.303781719791024,-23.2451355457306,2,15.5421950817108,-23.2451355457306,2,15.5421950817108,"B. californicus"
16,43.3300018310547,-124.374000549316,471,6,0,4.69300003846486,12,2.27081132285319,4.24136365543712,11,1.78259904739121,12.0723330406916,42,0.462815353243421,12.0587297991702,38,0.334149457809291,-7.70294046401978,1,0,-7.70294046401978,1,0,"B. californicus"
17,43.310001373291,-124.393333435059,471,6,0,4.90342858859471,14,2.16462704546794,4.53746153758122,13,1.78072890956725,12.0269975132412,36,0.470898397586259,12.0051767230034,32,0.314550238761627,-7.70294046401978,1,0,-7.70294046401978,1,0,"B. californicus"
18,43.2999992370605,-124.400001525879,471,6,0,4.90342858859471,14,2.16462704546794,4.53746153758122,13,1.78072890956725,12.0269975132412,36,0.470898397586259,12.0051767230034,32,0.314550238761627,-7.70294046401978,1,0,-7.70294046401978,1,0,"B. californicus"
19,41.060001373291,-124.150001525879,471,6,0,7.85184614474957,13,2.90941069494196,7.81881820071827,11,2.27492310411134,11.6561170400575,43,0.364553407749203,11.6156786160591,39,0.264607992183046,78.9048881530762,2,9.14702987670898,78.9048881530762,2,9.14702987670898,"B. californicus"
20,40.0200004577637,-124.073333740234,471,6,0,5.5013333161672,9,2.76432858138162,4.65112492442131,8,1.44603346590513,11.7154076707129,51,0.374430179869907,11.7407952202691,45,0.251362976168639,73.5857105255127,2,14.4662075042725,73.5857105255127,2,14.4662075042725,"B. californicus"
21,39.5974988937378,-123.779998779297,471,6,0,3.80327266996557,11,2.02270810359364,4.20237492024899,8,1.22877678491856,11.8476623164283,36,0.228137194950427,11.8138525187969,32,0.172726474768559,73.5857105255127,2,14.4662075042725,73.5857105255127,2,14.4662075042725,"B. californicus"
22,39.4149990081787,-123.809997558594,471,6,0,3.931749984622,8,1.40319229908211,3.77616663773855,6,0.36525802971765,11.9414611195409,43,0.243898574272028,11.9404462865881,37,0.187285203600522,60.0898342132568,2,0.970331192016602,60.0898342132568,2,0.970331192016602,"B. californicus"
23,39.3400001525879,-123.819999694824,471,6,0,3.91599995560116,9,1.05045931314372,4.19074994325638,8,0.74967317091704,11.9381369894201,44,0.24782331258547,11.936623999947,38,0.194789972240484,60.0898342132568,2,0.970331192016602,60.0898342132568,2,0.970331192016602,"B. californicus"
24,39.272500038147,-123.7975025177,471,6,0,4.050083309412,12,0.978495609416257,4.26209087805314,11,0.710723848845394,11.9337609410286,48,0.258102480060915,11.9695248487519,41,0.195044744142754,60.0898342132568,2,0.970331192016602,60.0898342132568,2,0.970331192016602,"B. californicus"
25,38.3833325703939,-123.086664835612,471,6,0,4.34275004267693,8,1.24278648529407,5.04750005404154,6,0.261190721203385,12.1240535418193,30,0.3581906403943,12.1084000666936,24,0.23327206517855,61.0601654052734,1,0,61.0601654052734,1,0,"B. californicus"
26,38.3199996948242,-123.069999694824,471,6,0,4.44981821016832,11,1.63973140409749,4.39822226100498,9,1.18216853511228,12.0811839753931,44,0.377628677552705,12.0559897899628,40,0.273663687350837,61.0601654052734,1,0,61.0601654052734,1,0,"B. californicus"
27,38.310001373291,-123.069999694824,471,6,0,4.44981821016832,11,1.63973140409749,4.39822226100498,9,1.18216853511228,12.0941184731417,43,0.372234499291186,12.0696048981104,39,0.263433615730539,61.0601654052734,1,0,61.0601654052734,1,0,"B. californicus"
28,36.5099983215332,-121.946665445964,471,6,0.0333,2.68080000082652,15,1.06909308447436,2.31799999567179,13,0.538536165777889,13.2826900714781,41,0.411817383225941,13.3028694704959,38,0.371428835488235,88.5875015258789,1,0,88.5875015258789,1,0,"B. californicus"
29,36.4799995422363,-121.940002441406,471,6,0,2.02564285482679,14,0.656194945327402,1.91776923032907,13,0.548452540187198,13.2826900714781,41,0.411817383225941,13.3028694704959,38,0.371428835488235,89.68896484375,2,1.10146331787109,89.68896484375,2,1.10146331787109,"B. californicus"
30,36.4466667175293,-121.923332214355,471,6,0,2.10566667715708,9,0.739822652869302,1.94037501513958,8,0.608163424268768,13.271455401466,42,0.408131848165053,13.2902531746106,39,0.368770384356224,89.68896484375,2,1.10146331787109,89.68896484375,2,1.10146331787109,"B. californicus"
31,35.6599998474121,-121.279998779297,471,6,0.0333,1.48033332824707,12,0.169318418524302,1.47699999809265,10,0.136174900938858,13.270370165507,54,0.323153379484504,13.1856880395309,46,0.219929697486341,89.68896484375,2,1.10146331787109,89.68896484375,2,1.10146331787109,"B. californicus"
50,45.9133326212565,-123.976669311523,471,6,0,6.17037504911423,8,1.14067777868631,6.42828580311367,7,0.977179670912352,12.0937665757679,42,0.419745325204892,12.0504448754447,35,0.305014271453296,-48.8892517089844,1,0,-48.8892517089844,1,0,"B. californicus"
51,45.7549991607666,-123.965000152588,471,6,0,5.30612504482269,8,0.912522585133282,5.01728575570243,7,0.533131475397233,12.0019806659583,33,0.365507219409586,12.0195813343443,29,0.279884422025971,-48.8892517089844,1,0,-48.8892517089844,1,0,"B. californicus"
8,45.9300003051758,-123.986666361491,108,1,15,5.24789791107178,10,1.6589156156545,5.24789791107178,10,1.6589156156545,12.6824159854796,41,0.431069418167641,12.7613656725202,35,0.235815597992588,-35.7250671386719,1,0,-35.7250671386719,1,0,"S. cariosus"
10,44.8266677856445,-124.056666056315,108,1,14.4667,4.3641511797905,8,1.33310799252035,3.87682356153216,7,0.36215145545196,12.0638677645952,39,0.578305111573568,11.8692299235951,33,0.380901100408921,-40.180534362793,2,4.45546722412109,-40.180534362793,2,4.45546722412109,"S. cariosus"
11,44.8066673278809,-124.059997558594,108,1,2.0667,4.7631959438324,10,1.43481302984547,4.42850165896946,9,1.08038370330746,12.109477752863,43,0.603966508495442,11.9250348065351,37,0.423636942205835,-40.180534362793,2,4.45546722412109,-40.180534362793,2,4.45546722412109,"S. cariosus"
12,44.7466672261556,-124.059997558594,108,1,20.8,4.88790398836136,8,1.57974683301368,4.47539819989886,7,1.22099391729443,11.9734980492365,42,0.533631274195832,11.794393380483,36,0.320536833438454,-40.180534362793,2,4.45546722412109,-40.180534362793,2,4.45546722412109,"S. cariosus"
13,44.2425012588501,-124.110000610352,108,1,9.7333,5.63273411326938,9,2.06372068289341,6.18995088338852,8,1.41311576985372,12.1273860931396,38,0.363241781370718,12.0758941105434,35,0.226114031650582,-39.8842258453369,2,4.75177574157715,-39.8842258453369,2,4.75177574157715,"S. cariosus"
14,44.218334197998,-124.110000610352,108,1,7.6333,5.48234683817083,11,2.04363645750848,5.91308152675629,10,1.59788575187486,12.1273860931396,38,0.363241781370718,12.0758941105434,35,0.226114031650582,-39.8842258453369,2,4.75177574157715,-39.8842258453369,2,4.75177574157715,"S. cariosus"
15,44.2000007629395,-124.110000610352,108,1,12.5,5.48234683817083,11,2.04363645750848,5.91308152675629,10,1.59788575187486,12.1484858023154,37,0.365327300418212,12.0973410886877,34,0.229598087802798,-39.8842258453369,2,4.75177574157715,-39.8842258453369,2,4.75177574157715,"S. cariosus"
16,43.3300018310547,-124.374000549316,108,1,5.2,3.03203001618385,12,1.18748589849027,3.03203001618385,12,1.18748589849027,12.0684373378754,44,0.434034991347322,12.0990381485377,39,0.319542296168674,-35.1324501037598,1,0,-35.1324501037598,1,0,"S. cariosus"
17,43.310001373291,-124.393333435059,108,1,4.0333,4.40495428868702,14,3.53810726220089,3.03203001618385,12,1.18748589849027,12.0349796696713,38,0.418229828656282,12.0963098862592,34,0.315139330582426,-35.1324501037598,1,0,-35.1324501037598,1,0,"S. cariosus"
18,43.2999992370605,-124.400001525879,108,1,2.3333,4.40495428868702,14,3.53810726220089,3.03203001618385,12,1.18748589849027,12.0349796696713,38,0.418229828656282,12.0963098862592,34,0.315139330582426,-35.1324501037598,1,0,-35.1324501037598,1,0,"S. cariosus"
19,41.060001373291,-124.150001525879,108,1,3.0667,3.93893941549154,13,2.42273498037833,3.44369478027026,12,1.78053576691871,12.0015279906137,42,0.391414776595122,12.102593346646,38,0.211002106678605,11.0253953933716,2,4.93702030181885,11.0253953933716,2,4.93702030181885,"S. cariosus"
20,40.0200004577637,-124.073333740234,108,1,6.6667,3.09836619430118,9,1.48192238472969,3.43528696894646,8,1.20372971350306,12.1494658191999,48,0.260493884831902,12.111775116487,44,0.155475860283295,15.0970830917358,2,0.86533260345459,15.0970830917358,2,0.86533260345459,"S. cariosus"
21,39.5974988937378,-123.779998779297,108,1,5.7,3.82318528493245,9,1.2502790295016,4.13245844841003,8,0.947495831777649,12.3862619111032,33,0.258980566528238,12.3705130259196,30,0.203357802531476,15.0970830917358,2,0.86533260345459,15.0970830917358,2,0.86533260345459,"S. cariosus"
22,39.4149990081787,-123.809997558594,108,1,0.9,2.89198867976665,8,1.08476698445605,2.61936799117497,7,0.866167342214092,12.5046629538903,39,0.209249498180156,12.548801475101,36,0.142971134730082,28.4498748779297,2,14.2181243896484,28.4498748779297,2,14.2181243896484,"S. cariosus"
23,39.3400001525879,-123.819999694824,108,1,4.9,2.51374076472388,9,0.806733447050667,2.51374076472388,9,0.806733447050667,12.5125272099565,41,0.210597043250657,12.5549635134245,38,0.147180471049024,28.4498748779297,2,14.2181243896484,28.4498748779297,2,14.2181243896484,"S. cariosus"
24,39.272500038147,-123.7975025177,108,1,0.6,2.42583335439364,12,0.72034434845859,2.16874548196793,10,0.475510390567011,12.4864773533561,44,0.215753567708374,12.5270148301736,39,0.147211514635804,28.4498748779297,2,14.2181243896484,28.4498748779297,2,14.2181243896484,"S. cariosus"
1,48.3891661961873,-124.650001525879,108,2,4.4,3.4601111014684,18,1.0431095984273,3.27499999719508,17,0.731636538454225,9.55517507482458,54,0.587049480157766,9.48245995839437,45,0.3740095553946,-57.6866073608398,2,17.3268737792969,-57.6866073608398,2,17.3268737792969,"S. cariosus"
2,48.3375005722046,-124.687501907349,108,2,4.2333,4.3845333258311,15,1.86875993425577,3.8018461557535,13,1.1719694426952,9.6737381362915,50,0.655925366396823,9.66209848537,43,0.517694781062292,-57.6866073608398,2,17.3268737792969,-57.6866073608398,2,17.3268737792969,"S. cariosus"
3,48.3133341471354,-124.660003662109,108,2,3.4,4.158833305041,12,1.73228406222432,3.77200000936335,11,1.21570095925689,9.57509701902216,44,0.655242043792723,9.54504765690984,37,0.489886253296265,-57.6866073608398,2,17.3268737792969,-57.6866073608398,2,17.3268737792969,"S. cariosus"
4,47.939998626709,-124.658336639404,108,2,6.8333,9.5587500333786,12,2.00573075349986,8.92350010871887,10,1.55122281634877,10.6107223789866,41,1.1484438378825,10.5509267912971,36,0.553463387209624,-57.6866073608398,2,17.3268737792969,-57.6866073608398,2,17.3268737792969,"S. cariosus"
5,47.8699989318848,-124.599998474121,108,2,3.4667,11.3688125312328,16,3.18846767451673,10.5946428775787,14,2.61226897389241,10.5557873310187,39,1.2160623278098,10.4437700816563,35,0.679113393807621,-57.6866073608398,2,17.3268737792969,-57.6866073608398,2,17.3268737792969,"S. cariosus"
6,47.8600006103516,-124.569999694824,108,2,3.5,11.9475455284119,11,3.48318898391809,11.9475455284119,11,3.48318898391809,10.5977385838827,30,1.32005991616341,10.3794316892271,27,0.740504431281129,-57.6866073608398,2,17.3268737792969,-57.6866073608398,2,17.3268737792969,"S. cariosus"
9,45.7700004577637,-123.970001220703,108,2,3.9,8.27544440163506,9,1.70421448002703,8.27544440163506,9,1.70421448002703,10.698110888986,34,0.58243553880491,10.7378712358146,29,0.374081344472929,-35.5444183349609,1,0,-35.5444183349609,1,0,"S. cariosus"
10,44.8266677856445,-124.056666056315,108,2,15.1667,4.77650010585785,8,1.40017942311851,4.64133342107137,6,0.405737545783092,10.6858714666122,39,0.710844298614006,10.6129888262068,35,0.606046838504187,-44.420166015625,2,8.87574768066406,-44.420166015625,2,8.87574768066406,"S. cariosus"
11,44.8066673278809,-124.059997558594,108,2,13.3333,4.69420003890991,10,1.26312910568086,4.57225000858307,8,0.371193710462139,10.8339756835591,44,0.763018423158401,10.7758368441933,38,0.650013561996038,-44.420166015625,2,8.87574768066406,-44.420166015625,2,8.87574768066406,"S. cariosus"
12,44.7466672261556,-124.059997558594,108,2,23.3667,4.73800003528595,8,1.40882104030638,4.58999999364217,6,0.427144916514064,10.7699069755022,43,0.785847165658148,10.6718518608495,38,0.683096687707525,-44.420166015625,2,8.87574768066406,-44.420166015625,2,8.87574768066406,"S. cariosus"
13,44.2425012588501,-124.110000610352,108,2,9.9333,5.89744434754054,9,2.19726065635304,6.52699989080429,8,1.36542559389537,10.86146713558,38,0.503966891361095,10.9310146500083,34,0.350582232609121,-43.020206451416,2,10.275707244873,-43.020206451416,2,10.275707244873,"S. cariosus"
14,44.218334197998,-124.110000610352,108,2,15.3667,5.97045447067781,11,2.067677350604,6.48139991760254,10,1.35318174749611,10.86146713558,38,0.503966891361095,10.9310146500083,34,0.350582232609121,-43.020206451416,2,10.275707244873,-43.020206451416,2,10.275707244873,"S. cariosus"
15,44.2000007629395,-124.110000610352,108,2,13.0667,5.97045447067781,11,2.067677350604,6.48139991760254,10,1.35318174749611,10.8388880428515,38,0.484007078103588,10.9057791934294,34,0.322972513156427,-43.020206451416,2,10.275707244873,-43.020206451416,2,10.275707244873,"S. cariosus"
16,43.3300018310547,-124.374000549316,108,2,0.0667,2.44458330670993,12,0.993514307888643,2.11869999170303,10,0.739787270758326,10.8807244982038,49,0.553234275542808,10.7591189202808,42,0.38664748095876,-32.744499206543,1,0,-32.744499206543,1,0,"S. cariosus"
17,43.310001373291,-124.393333435059,108,2,0.4667,2.43021427733558,14,0.920488672863764,2.15625000993411,12,0.68052995843373,10.8342960221427,42,0.52817173269405,10.7567796191654,37,0.410028713667823,-32.744499206543,1,0,-32.744499206543,1,0,"S. cariosus"
18,43.2999992370605,-124.400001525879,108,2,1.8,2.43021427733558,14,0.920488672863764,2.15625000993411,12,0.68052995843373,10.8342960221427,42,0.52817173269405,10.7567796191654,37,0.410028713667823,-32.744499206543,1,0,-32.744499206543,1,0,"S. cariosus"
19,41.060001373291,-124.150001525879,108,2,0.7667,3.18383335073789,12,2.26728470187064,2.19499996900558,10,0.549497190379598,10.7652758156381,41,0.262435446323082,10.8138501503888,34,0.170105973192226,74.6121196746826,2,15.4960346221924,74.6121196746826,2,15.4960346221924,"S. cariosus"
20,40.0200004577637,-124.073333740234,108,2,2.3,1.31533333328035,9,0.673085900307698,1.14325001090765,8,0.493113758977286,11.4743411437325,46,0.531239815552465,11.373132306476,43,0.379089235386957,93.6817855834961,2,3.57363128662109,93.6817855834961,2,3.57363128662109,"S. cariosus"
21,39.5974988937378,-123.779998779297,108,2,10.2667,1.45936361226169,11,0.570306320832275,1.28539998531342,10,0.157725873046897,11.1309980852851,29,0.505322117068467,11.2807285602276,26,0.24563887995251,93.6817855834961,2,3.57363128662109,93.6817855834961,2,3.57363128662109,"S. cariosus"
22,39.4149990081787,-123.809997558594,108,2,0.2759,1.39512495696545,8,0.68605945095997,1.13742853913988,7,0.0815945651593973,11.399695672487,38,0.551058172396393,11.320633372745,37,0.272653771923827,94.7017784118652,2,2.55363845825195,94.7017784118652,2,2.55363845825195,"S. cariosus"
23,39.3400001525879,-123.819999694824,108,2,2.0333,1.28922218746609,9,0.682135795351563,1.0504999756813,8,0.102850615543192,11.4521283626556,40,0.547546024109395,11.3784649677766,39,0.300736044855953,94.7017784118652,2,2.55363845825195,94.7017784118652,2,2.55363845825195,"S. cariosus"
24,39.272500038147,-123.7975025177,108,2,2.2069,1.21433330575625,12,0.605316326844279,1.03390907157551,11,0.095303773468065,11.5091172781858,44,0.522420903323488,11.4619323412577,42,0.279888554279227,94.7017784118652,2,2.55363845825195,94.7017784118652,2,2.55363845825195,"S. cariosus"
25,38.3833325703939,-123.086664835612,108,2,1.6333,3.38642859458923,7,0.526425173292536,3.38642859458923,7,0.526425173292536,10.5120497905847,33,0.454358039294096,10.6092907360622,28,0.294045412069927,92.1481399536133,1,0,92.1481399536133,1,0,"S. cariosus"
26,38.3199996948242,-123.069999694824,108,2,0.5,3.22069998979568,10,0.829106872704667,3.41799998283386,9,0.611984586852324,10.642555013616,47,0.458699629204685,10.7150020599365,40,0.262941946301501,92.1481399536133,1,0,92.1481399536133,1,0,"S. cariosus"
27,38.310001373291,-123.069999694824,108,2,2.1,3.22069998979568,10,0.829106872704667,3.41799998283386,9,0.611984586852324,10.6260888058206,46,0.449706556785765,10.7150020599365,40,0.262941946301501,92.1481399536133,1,0,92.1481399536133,1,0,"S. cariosus"
28,36.5099983215332,-121.946665445964,108,2,0.2667,2.45380000273387,15,1.46076942970018,2.15714286906379,14,0.982946167693108,12.1673199913718,44,0.375935208663556,12.1162553477932,37,0.207779889348147,120.816497802734,1,0,120.816497802734,1,0,"S. cariosus"
29,36.4799995422363,-121.940002441406,108,2,2.2,1.70621428319386,14,0.693465979473399,1.46274998784065,12,0.349180032394268,12.1673199913718,44,0.375935208663556,12.1162553477932,37,0.207779889348147,118.223621368408,2,2.59287643432617,118.223621368408,2,2.59287643432617,"S. cariosus"
30,36.4466667175293,-121.923332214355,108,2,1.4667,1.58733333481683,9,0.73336412988722,1.34224998950958,8,0.253886195091392,12.1764201250943,44,0.4056982782059,12.1468223200904,36,0.225497666387788,118.223621368408,2,2.59287643432617,118.223621368408,2,2.59287643432617,"S. cariosus"
31,35.6599998474121,-121.279998779297,108,2,0.3103,1.21466664473216,12,0.172030693824482,1.21359997391701,10,0.117721881574923,12.4770957535388,51,0.460694237954462,12.4541673882063,43,0.33307846572084,118.223621368408,2,2.59287643432617,118.223621368408,2,2.59287643432617,"S. cariosus"
32,35.6300010681152,-121.190002441406,108,2,2.2069,1.28353843322167,13,0.109139750554972,1.26141663392385,12,0.0808841570367854,12.5069558786791,43,0.474913925108878,12.4845315830128,37,0.356795989440528,118.223621368408,2,2.59287643432617,118.223621368408,2,2.59287643432617,"S. cariosus"
33,35.6100006103516,-121.150001525879,108,2,0.931,1.32487498223782,8,0.114486314776525,1.29285711901528,7,0.082331117628775,12.5154578420851,36,0.489518816782605,12.4895016034444,30,0.348834539837366,118.223621368408,2,2.59287643432617,118.223621368408,2,2.59287643432617,"S. cariosus"
34,34.4599990844727,-120.269996643066,108,2,1.2333,1.96986668904622,15,0.785888645258524,1.6673846244812,13,0.162554843124291,14.2872155877047,43,0.602303180302283,14.2336373783293,42,0.497965487430349,104.393695831299,2,9.4903907775879,104.393695831299,2,9.4903907775879,"S. cariosus"
35,34.4599990844727,-120.268179460005,108,2,2.0182,1.96986668904622,15,0.785888645258524,1.6673846244812,13,0.162554843124291,14.2872155877047,43,0.602303180302283,14.2336373783293,42,0.497965487430349,104.393695831299,2,9.4903907775879,104.393695831299,2,9.4903907775879,"S. cariosus"
36,34.4540008544922,-120.055999755859,108,2,3.11,1.64392309922438,13,0.14440352390741,1.64090911908583,11,0.0833213291605883,14.4386200612905,49,0.422047988714655,14.4031053403529,41,0.320963298749944,104.393695831299,2,9.4903907775879,104.393695831299,2,9.4903907775879,"S. cariosus"
37,34.060001373291,-119.850001017253,108,2,0,1.28482609468958,23,0.426236788450505,1.30815001130104,20,0.347281635114,14.4150327749031,86,0.790632009461554,14.5416124216715,75,0.434664593872854,104.393695831299,2,9.4903907775879,104.393695831299,2,9.4903907775879,"S. cariosus"
38,34.0366655985514,-119.663335164388,108,2,0,1.10715789543955,19,0.404877547032934,1.03529411203721,17,0.366264095517206,14.7418203000669,81,0.722730373588346,14.8853876526291,74,0.415460093744174,104.393695831299,2,9.4903907775879,104.393695831299,2,9.4903907775879,"S. cariosus"
39,34.043332417806,-119.780001322428,108,2,0,1.18273914378622,23,0.401238340804549,1.21063637733459,22,0.387827479649158,14.5458969950676,80,0.846704693349212,14.7557200579576,71,0.453651918830257,104.393695831299,2,9.4903907775879,104.393695831299,2,9.4903907775879,"S. cariosus"
40,33.7599983215332,-118.419998168945,108,2,0,1.43578573209899,14,0.597487770766611,1.28441667060057,12,0.506065304875983,16.0253874293545,57,0.671206647329665,16.0093188102429,52,0.30920521365723,56.261531829834,1,0,56.261531829834,1,0,"S. cariosus"
41,33.7099990844727,-118.309997558594,108,2,0,1.4068823632072,17,0.802359618723999,1.25718750804663,16,0.550519684818437,16.0992603134691,57,0.79265735023852,16.0094066047668,50,0.366199837007221,56.261531829834,1,0,56.261531829834,1,0,"S. cariosus"
42,33.7000007629395,-118.286666870117,108,2,0,1.4068823632072,17,0.802359618723999,1.25718750804663,16,0.550519684818437,16.2148936286805,63,0.934191983215709,16.0704689199274,55,0.379619058105932,56.261531829834,1,0,56.261531829834,1,0,"S. cariosus"
43,33.4599990844727,-118.519996643066,108,2,0,0.534375005712112,24,0.129575208066654,0.501727278936993,22,0.0719843355658194,16.4981346254225,77,0.651960022070135,16.444523260627,71,0.339757815866737,56.261531829834,1,0,56.261531829834,1,0,"S. cariosus"
44,33.4500007629395,-118.480003356934,108,2,0,0.572000003109376,24,0.208851418466411,0.51927273246375,22,0.103412761636021,16.4769031391587,86,0.632164261653284,16.4414783188059,79,0.327767155186633,70.7193202972412,2,14.4577884674072,70.7193202972412,2,14.4577884674072,"S. cariosus"
45,33.439998626709,-118.476669311523,108,2,0,0.572000003109376,24,0.208851418466411,0.51927273246375,22,0.103412761636021,16.5385954472926,77,0.635315303540843,16.4860055816006,71,0.318620071789475,70.7193202972412,2,14.4577884674072,70.7193202972412,2,14.4577884674072,"S. cariosus"
46,32.8400001525879,-117.279998779297,108,2,0,0.849090914834629,11,0.259949117814495,0.784400001168251,10,0.168216648453383,17.3523430143084,42,1.43395059632792,16.7824896644143,34,0.293193160681458,85.1771087646484,1,0,85.1771087646484,1,0,"S. cariosus"
47,32.8199996948242,-117.276664733887,108,2,0,0.901400003830592,15,0.435061954795987,0.80950000669275,14,0.275888898204793,17.2868341777636,46,1.38928541489613,16.7631740570068,38,0.298888997635647,85.1771087646484,1,0,85.1771087646484,1,0,"S. cariosus"
48,32.7116661071777,-117.25,108,2,0,1.07716667155425,12,0.497230959301582,0.889700013399124,10,0.282494981631866,17.0534777360804,51,1.41086383790915,16.5159626657313,44,0.417351304993759,85.1771087646484,1,0,85.1771087646484,1,0,"S. cariosus"
50,45.9133326212565,-123.976669311523,108,2,16.4,9.44787496328354,8,1.77431698087419,9.94657141821725,7,1.26821073934865,10.9381000829297,43,0.593180782289643,11.049327717887,36,0.38469067392175,-35.5444183349609,1,0,-35.5444183349609,1,0,"S. cariosus"
51,45.7549991607666,-123.965000152588,108,2,6.7,8.10224992036819,8,1.7313068512265,8.10224992036819,8,1.7313068512265,10.698110888986,34,0.58243553880491,10.7378712358146,29,0.374081344472929,-35.5444183349609,1,0,-35.5444183349609,1,0,"S. cariosus"
1,48.3891661961873,-124.650001525879,108,3,2.8621,3.70447057836196,17,0.675204985733408,3.57637497782707,16,0.453267497906055,10.8149355303857,62,0.652956895222754,10.6893454657661,54,0.438824053065772,-42.955810546875,2,2.49297332763672,-42.955810546875,2,2.49297332763672,"S. cariosus"
2,48.3375005722046,-124.687501907349,108,3,3.5,4.24485717500959,14,1.41896032290187,3.90138464707595,13,0.718819699045362,11.0159784618177,57,0.67379592178725,10.8427761817465,49,0.428407805119187,-42.955810546875,2,2.49297332763672,-42.955810546875,2,2.49297332763672,"S. cariosus"
3,48.3133341471354,-124.660003662109,108,3,0.7,4.3077272718603,11,1.65003310926802,3.83690001964569,10,0.745928195030358,10.9833167094105,53,0.732131603100736,10.8106974688443,44,0.471713086358711,-42.955810546875,2,2.49297332763672,-42.955810546875,2,2.49297332763672,"S. cariosus"
4,47.939998626709,-124.658336639404,108,3,0.8667,9.16525014241537,12,1.52658065022367,8.62130012512207,10,1.01056837971735,11.9586490052087,56,0.86753315617347,11.9402706038277,53,0.816132065303236,-42.955810546875,2,2.49297332763672,-42.955810546875,2,2.49297332763672,"S. cariosus"
5,47.8699989318848,-124.599998474121,108,3,0.2667,9.12793761491776,16,2.05576359715329,9.2210715838841,14,1.47282487601821,12.0470726123223,52,0.896468528238638,12.1013858914375,48,0.796484014612802,-42.955810546875,2,2.49297332763672,-42.955810546875,2,2.49297332763672,"S. cariosus"
6,47.8600006103516,-124.569999694824,108,3,0.6,9.3374546657909,11,2.32412000423792,9.84950013160705,10,1.74859687287182,12.2161993204161,43,0.868856657094152,12.2478829622269,40,0.779293250601555,-42.955810546875,2,2.49297332763672,-42.955810546875,2,2.49297332763672,"S. cariosus"
9,45.7700004577637,-123.970001220703,108,3,13,6.53972734104503,11,2.078084627,6.00520005226135,10,1.26781924645131,12.2373666148032,31,1.23094616357408,11.893602166857,28,0.644838870456855,-28.979549407959,1,0,-28.979549407959,1,0,"S. cariosus"
10,44.8266677856445,-124.056666056315,108,3,7.7333,6.09111107720269,9,0.711069699550816,6.2446665763855,6,0.302833799788398,11.825171695036,34,0.936936853570103,11.584462411942,31,0.49758549883463,-26.0681619644165,2,2.91138744354248,-26.0681619644165,2,2.91138744354248,"S. cariosus"
11,44.8066673278809,-124.059997558594,108,3,3.4333,6.02981818806041,11,0.656197279261648,6.12199997901917,8,0.337524095508768,11.8121064014924,39,0.87869344086584,11.6037401888106,36,0.470757991614071,-26.0681619644165,2,2.91138744354248,-26.0681619644165,2,2.91138744354248,"S. cariosus"
12,44.7466672261556,-124.059997558594,108,3,22.3667,6.03100007772446,8,0.767087176456053,5.84571436473301,7,0.630743025067228,11.7666736994034,39,0.915850067212632,11.5953648703439,35,0.47000114189088,-26.0681619644165,2,2.91138744354248,-26.0681619644165,2,2.91138744354248,"S. cariosus"
13,44.2425012588501,-124.110000610352,108,3,12.2667,5.14072717319835,11,2.69708600776399,6.08511099550459,9,1.99638263077856,11.8419684455508,42,0.928193730259078,11.7147004926527,37,0.576957840182373,-10.8301124572754,2,12.3266620635986,-10.8301124572754,2,12.3266620635986,"S. cariosus"
14,44.218334197998,-124.110000610352,108,3,3.5,5.19661529247577,13,2.49795022219956,5.97945444150405,11,1.84141655047907,11.8419684455508,42,0.928193730259078,11.7147004926527,37,0.576957840182373,-10.8301124572754,2,12.3266620635986,-10.8301124572754,2,12.3266620635986,"S. cariosus"
15,44.2000007629395,-124.110000610352,108,3,11.2,5.19661529247577,13,2.49795022219956,5.97945444150405,11,1.84141655047907,11.7094437525823,39,0.936316663919314,11.4888764487373,36,0.556132019233417,-10.8301124572754,2,12.3266620635986,-10.8301124572754,2,12.3266620635986,"S. cariosus"
16,43.3300018310547,-124.374000549316,108,3,2.6,3.0755000213782,12,1.49119676819343,3.03480000495911,10,1.19722066935611,12.0300693511963,56,0.907208943039977,11.9120338956515,48,0.391508642065884,1.49654960632324,1,0,1.49654960632324,1,0,"S. cariosus"
